vendor_id,pickup_dayofweek,pickup_hour,dropoff_dayofweek,dropoff_hour,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,speed
Quito,6,5,6,5,-78.4251927,-0.2101717,-78.38429534,-0.2122004383,679,5133,104,32.13704348
Quito,6,5,6,6,-78.4807835,-0.1700481,-78.49702368,-0.1599261485,1447,3551,725,17.70581717
Quito,6,6,6,6,-78.48550966,-0.1995719773,-78.49655244,-0.1699068771,1497,5036,628,20.86260069
Quito,6,6,6,6,-78.49795768,-0.1922823851,-78.50185612,-0.19064994,119,518,26,20.0516129
Quito,6,6,6,6,-78.4913066,-0.1032313,-78.49827392,-0.1460395257,1390,5441,548,23.2631829
Quito,6,6,6,6,-78.34649579,-0.1857600939,-78.44892466,-0.222784325,1442,21678,46,55.90315186
Quito,6,6,6,6,-78.50491086,-0.20442142,-78.48288455,-0.146876484,2105,7519,879,22.07862969
Quito,6,6,6,7,-78.49694485,-0.1601993,-78.48872164,-0.2009180982,1881,6937,1061,30.45512195
Quito,6,6,6,7,-78.4776684,-0.1431153241,-78.49355112,-0.1230126816,924,3937,381,26.10165746
Quito,6,7,6,7,-78.48898919,-0.1783029809,-78.48784073,-0.1874284355,480,1669,313,35.97844311
Quito,6,7,6,7,-78.4788754,-0.1594768,-78.4811141,-0.1763224562,680,2321,364,26.44177215
Quito,6,7,6,7,-78.49322612,-0.1389124048,-78.49723232,-0.15437846,466,2926,107,29.34150418
Quito,6,7,6,7,-78.4811154,-0.1763795,-78.4959032,-0.2115421,1167,4261,103,14.41691729
Quito,6,7,6,7,-78.48706806,-0.2069132645,-78.4892952,-0.2251067256,1149,8550,162,31.18541033
Quito,6,7,6,8,-78.49225718,-0.15310954,-78.5024944,-0.2299610479,1692,11880,441,34.18705036
Quito,6,7,6,8,-78.49561288,-0.161339202,-78.48713815,-0.1803811978,502,3281,73,27.53286713
Quito,6,8,6,8,-78.50248624,-0.23003638,-78.51778358,-0.2565046076,867,4781,265,28.59069767
Quito,6,8,6,8,-78.47671171,-0.1546394076,-78.45557783,-0.1348895508,716,3524,144,22.17902098
Quito,6,8,6,8,-78.47688836,-0.15522408,-78.45854516,-0.14600374,584,2656,113,20.30063694
Quito,6,8,6,8,-78.47599056,-0.09067265056,-78.48441662,-0.1575429584,899,8742,292,51.84711697
Quito,6,8,6,8,-78.46373956,-0.14241726,-78.46649464,-0.09963228136,943,6371,181,30.0992126
Quito,1,6,1,8,-78.48002676,-0.2009859397,-78.49064268,-0.18054268,6820,43961,2283,34.88199251
Quito,6,9,6,9,-78.46628348,-0.1497986633,-78.46564925,-0.1494261814,85,82,74,26.83636364
Quito,6,9,6,9,-78.48806178,-0.1863201664,-78.48561743,-0.2073463984,781,2880,360,24.62707838
Quito,6,8,6,8,-78.48100639,-0.1758609088,-78.45689861,-0.1458891164,1289,5291,563,26.23636364
Quito,6,10,6,11,-78.47200218,-0.164025447,-78.48576302,-0.1364090418,1828,15096,540,42.19378882
Quito,6,10,6,11,-78.53739158,-0.2498641503,-78.5439855,-0.2654072674,3059,3795,2255,16.99253731
Quito,6,10,6,11,-78.56766333,-0.5089840207,-78.52195604,-0.2527147417,2763,37187,421,57.16191289
Quito,6,11,6,11,-78.4857428,-0.1364951,-78.50184471,-0.1080910602,514,4644,66,37.31785714
Quito,7,2,7,2,-78.46645832,-0.08779446221,-78.46325796,-0.1026878146,548,6548,78,50.15489362
Quito,6,11,7,2,-78.49399011,-0.147469064,-78.47951096,-0.1688952791,9434,23260,6122,25.2826087
Quito,7,3,7,3,-78.45943604,-0.08062015596,-78.45804208,-0.1098764725,593,5839,88,41.62455446
Quito,7,4,7,4,-78.47143033,-0.1528593574,-78.48131487,-0.1345411133,2074,10473,80,18.90812437
Quito,7,4,7,4,-78.53760127,-0.2726650512,-78.53332436,-0.28028234,167,1350,17,32.4
Quito,7,5,7,5,-78.53428873,-0.3186781779,-78.54242234,-0.32624334,457,2169,175,27.6893617
Quito,7,5,7,5,-78.54246595,-0.3262498793,-78.53439368,-0.31785466,393,2521,71,28.18509317
Quito,7,5,7,5,-78.47138229,-0.1496339879,-78.4612199,-0.1353818,361,2431,35,26.84539877
Quito,7,5,7,6,-78.45818683,-0.2042967036,-78.55572254,-0.2942890714,1295,24554,63,71.7487013
Quito,7,7,7,7,-78.54276979,-0.3035603202,-78.54983934,-0.32194334,289,2238,48,33.43070539
Quito,7,6,7,8,-78.49585633,-0.258488984,-78.49934827,-0.2631582054,4707,14468,2908,28.95208449
Quito,7,8,7,8,-78.49550588,-0.1862359985,-78.51066267,-0.1893344383,594,2305,258,24.69642857
Quito,7,8,7,8,-78.47754838,-0.1705610236,-78.47573656,-0.1823801128,970,2277,636,24.54251497
Quito,1,9,1,9,-78.485595,-0.17606,-78.50166298,-0.15898132,869,5100,271,30.70234114
Quito,7,9,7,10,-78.54319548,-0.3180734278,-78.53167534,-0.33176266,372,2921,31,30.83753666
Quito,7,9,7,10,-78.46473766,-0.1386478552,-78.48844898,-0.2082733444,2586,12336,1197,31.97235421
Quito,7,10,7,11,-78.46260033,-0.1303505292,-78.46343814,-0.13043366,2134,6818,1136,24.59398798
Quito,7,11,7,11,-78.50084485,-0.2617641103,-78.52324892,-0.25114446,1549,7286,539,25.96990099
Quito,7,12,7,12,-78.51285479,-0.2368105638,-78.50504656,-0.2325855598,217,1864,79,48.62608696
Quito,7,11,7,12,-78.49129208,-0.255345428,-78.4365649,-0.3383928462,2005,14056,601,36.04102564
Quito,7,8,7,9,-78.51669844,-0.2245167103,-78.51358811,-0.2313701069,353,1573,101,22.47142857
Quito,7,12,7,12,-78.4899881,-0.171348,-78.48114064,-0.1860831869,2059,7226,882,22.10161427
Quito,7,10,7,11,-78.50422981,-0.1603779868,-78.48435756,-0.1749338512,1339,4949,513,21.56949153
Quito,7,12,7,1,-78.4811435,-0.1861225,-78.4838879,-0.1952283177,1037,4188,431,24.87920792
Quito,7,12,7,1,-78.43509948,-0.2141739794,-78.4308785,-0.1904180847,859,6802,148,34.44050633
Quito,7,1,7,1,-78.4311689,-0.1902544498,-78.42735243,-0.1910792541,260,1414,30,22.13217391
Quito,7,12,7,1,-78.50353725,-0.1592227021,-78.479395,-0.11629266,1765,8398,781,30.72439024
Quito,7,3,7,3,-78.4872923,-0.2072964033,-78.49402962,-0.2326115431,1651,8111,688,30.32149533
Quito,7,4,7,4,-78.49099905,-0.2050241525,-78.47739341,-0.1999651351,730,2633,422,30.77532468
Quito,7,4,7,4,-78.50028273,-0.2054503776,-78.49614691,-0.2082526731,468,821,306,18.24444444
Quito,7,4,7,4,-78.49761634,-0.2073504566,-78.50092766,-0.19746722,478,1807,238,27.105
Quito,7,4,7,4,-78.54916838,-0.3179833187,-78.55594,-0.31827798,313,991,126,19.07807487
Quito,7,4,7,5,-78.48702132,-0.1851040164,-78.46523321,-0.130812111,1069,7749,357,39.18033708
Quito,7,5,7,5,-78.43733822,-0.1986151029,-78.44004998,-0.1969618279,925,2861,478,23.04161074
Quito,7,5,7,5,-78.48669457,-0.1337320421,-78.48692212,-0.1327248687,1144,5076,481,27.56199095
Quito,7,5,7,5,-78.54922106,-0.3184894425,-78.54235864,-0.28547268,599,4421,144,34.97934066
Quito,7,3,7,5,-78.48736339,-0.1757051444,-78.48800142,-0.186323637,6293,5073,5150,15.97795276
Quito,7,5,7,5,-78.48967858,-0.1681388306,-78.49454118,-0.1795346442,251,1759,68,34.60327869
Quito,7,5,7,5,-78.45206687,-0.3090957704,-78.47965978,-0.2957365732,1247,4773,609,26.9322884
Quito,7,5,7,5,-78.49558216,-0.18575906,-78.50286722,-0.2133985619,441,3329,90,34.14358974
Quito,7,5,7,5,-78.48332286,-0.1314004039,-78.47871142,-0.1457946445,450,2410,106,25.22093023
Quito,7,5,7,6,-78.54227191,-0.2993980476,-78.55425002,-0.31816466,1332,7981,368,29.80456432
Quito,7,5,7,6,-78.50230356,-0.2049554932,-78.49647685,-0.1990574037,240,1505,85,34.95483871
Quito,7,6,7,6,-78.49648387,-0.199134974,-78.50434382,-0.211980227,1206,3658,647,23.55778175
Quito,7,6,7,6,-78.50025055,-0.2010079519,-78.48823286,-0.2017530865,393,1812,105,22.65
Quito,7,6,7,6,-78.49091549,-0.188549999,-78.50985676,-0.19584008,563,3065,133,25.66046512
Quito,7,6,7,6,-78.49505759,-0.1998452735,-78.48711501,-0.1891268815,444,2253,131,25.91309904
Quito,7,5,7,6,-78.48068867,-0.3017259486,-78.44688624,-0.2803747698,3708,16615,855,20.96529968
Quito,7,6,7,7,-78.48490874,-0.1995085203,-78.48293415,-0.2107200032,376,1750,133,25.92592593
Quito,7,7,7,7,-78.46380026,-0.1181888603,-78.47075953,-0.1150839407,723,1598,18,8.16
Quito,7,6,7,7,-78.48754374,-0.1862358374,-78.50760216,-0.21945318,4622,6451,3314,17.75504587
Quito,7,7,7,7,-78.48872191,-0.2510869705,-78.50930921,-0.23529573,1327,5162,389,19.81151386
Quito,7,7,7,7,-78.47850238,-0.1979140562,-78.5049917,-0.2187621704,1063,4788,402,26.07685325
Quito,7,6,7,7,-78.44953055,-0.324596086,-78.44705964,-0.3078506627,1845,8292,624,24.44815725
Quito,7,7,7,7,-78.4802991,-0.0927644,-78.49037379,-0.1024941647,698,2684,278,23.00571429
Quito,7,7,7,7,-78.49096578,-0.2085785835,-78.43918725,-0.1573106598,1308,11157,184,35.7341637
Quito,7,7,7,8,-78.48213308,-0.3021369867,-78.48542268,-0.307488644,615,802,477,20.92173913
Quito,7,7,7,8,-78.47265218,-0.1542745212,-78.43818659,-0.145195208,3967,17504,1149,22.36139106
Quito,7,7,7,8,-78.49885119,-0.2593278564,-78.51189446,-0.22534144,2179,6745,1126,23.05982906
Quito,7,8,7,8,-78.42939347,-0.1386349389,-78.46761033,-0.1528109724,858,7190,146,36.35393258
Quito,7,8,7,8,-78.49427059,-0.2481561313,-78.51670769,-0.22337304,2456,7028,730,14.65863268
Quito,7,8,7,9,-78.45034985,-0.3088026623,-78.4444818,-0.3477598487,2622,7234,498,12.26101695
Quito,7,7,7,9,-78.50431993,-0.1585445407,-78.49541336,-0.129085,5225,5419,172,3.860755987
Quito,7,9,7,9,-78.47724611,-0.1568338903,-78.47871711,-0.164283012,357,1474,197,33.165
Quito,7,9,7,9,-78.45023192,-0.3278745442,-78.45084995,-0.313396764,3049,13260,271,17.18358531
Quito,7,9,7,10,-78.45829196,-0.302037134,-78.42252302,-0.3010089418,1403,11145,298,36.30950226
Quito,7,10,7,10,-78.47896405,-0.1975244536,-78.50772406,-0.1871410359,1664,5580,579,18.51428571
Quito,7,10,7,10,-78.49649644,-0.2588994518,-78.50905403,-0.2213068562,1147,7172,312,30.9211976
Quito,7,10,7,10,-78.4879977,-0.1747498,-78.4752912,-0.1527438496,623,3311,277,34.44971098
Quito,7,11,7,11,-78.45127271,-0.3090850854,-78.44795748,-0.3076991124,2717,10487,70,14.26263695
Quito,7,11,1,12,-78.48156491,-0.0893659845,-78.46884818,-0.1218966581,905,6899,234,37.01400894
Quito,1,12,1,12,-78.43398046,-0.2933668886,-78.45872663,-0.299386903,851,4979,161,25.9773913
Quito,1,12,1,1,-78.45858967,-0.299235575,-78.45761467,-0.2998580931,2126,5231,1750,50.08404255
Quito,1,1,1,1,-78.45768365,-0.3017503523,-78.42689244,-0.3298842127,1156,11347,93,38.42822201
Quito,1,2,1,2,-78.4584334,-0.299329375,-78.45209947,-0.3373133725,698,4887,145,31.81410488
Quito,5,4,5,5,-78.5367415,-0.31323608,-78.54611644,-0.31070034,195,1106,22,23.0150289
Quito,1,3,1,3,-78.52251274,-0.2557999371,-78.5234966,-0.27192738,307,2585,81,41.17699115
Quito,1,3,1,3,-78.4929137,-0.1319858143,-78.47285829,-0.1306004548,453,3526,224,55.43056769
Quito,1,12,1,12,-78.49682301,-0.1513520939,-78.50112749,-0.1391773228,180,1528,4,31.25454545
Quito,1,12,1,12,-78.50124653,-0.1369275185,-78.50524077,-0.1388445661,272,1620,61,27.63981043
Quito,1,12,1,12,-78.50530086,-0.1389587622,-78.50772795,-0.1399006199,416,2135,49,20.94277929
Quito,1,12,1,12,-78.50766942,-0.139801812,-78.50280414,-0.1405449831,328,1144,169,25.90188679
Quito,1,12,1,1,-78.5237565,-0.2716493,-78.52381553,-0.2716773077,1129,137,1113,30.825
Quito,6,5,6,5,-78.4365441,-0.08174314159,-78.43717686,-0.08257006,2100,8232,970,26.22584071
Quito,1,2,1,2,-78.53451573,-0.3169565322,-78.54179498,-0.31188902,394,1993,68,22.00858896
Quito,1,3,1,3,-78.54919595,-0.3183654444,-78.534256,-0.30501866,565,3075,141,26.10849057
Quito,1,3,1,3,-78.45912342,-0.2998678376,-78.44198001,-0.3322103484,1926,7929,624,21.9235023
Quito,1,3,1,4,-78.48085897,-0.1771619242,-78.47686032,-0.15568848,502,2467,184,27.92830189
Quito,1,4,1,4,-78.47046246,-0.15024192,-78.48636645,-0.1794926034,648,4309,159,31.72269939
Quito,1,4,1,4,-78.46104502,-0.3007048415,-78.45995856,-0.300074554,1013,5041,257,24.0047619
Quito,1,4,1,5,-78.4609946,-0.3006221856,-78.49273564,-0.287578422,815,4456,187,25.54394904
Quito,1,3,1,5,-78.45685849,-0.2013785839,-78.53197032,-0.2566487931,6337,12686,1284,9.038115971
Quito,1,5,1,5,-78.47729317,-0.304191353,-78.47474742,-0.3040982815,878,4937,195,26.02225476
Quito,1,5,1,5,-78.54878719,-0.2599692766,-78.55458904,-0.2578635203,144,1063,25,32.15798319
Quito,1,5,1,5,-78.46104038,-0.14832782,-78.46920102,-0.10105206,1052,7467,127,29.06075676
Quito,1,5,1,5,-78.55248507,-0.2587620821,-78.55493678,-0.29570114,597,4796,125,36.57966102
Quito,1,5,1,6,-78.4594254,-0.116338,-78.46682898,-0.1239524143,435,2721,129,32.01176471
Quito,1,6,1,6,-78.55182809,-0.2794605982,-78.55168844,-0.26514912,630,2372,244,22.12227979
Quito,1,5,1,6,-78.48631279,-0.1795261314,-78.49047478,-0.1818452636,2827,7777,2182,43.40651163
Quito,1,6,1,6,-78.4949114,-0.1838034,-78.51141456,-0.1911657178,357,3337,85,44.16617647
Quito,1,6,1,7,-78.4898156,-0.1839675,-78.46955875,-0.1440272621,1783,10407,732,35.64719315
Quito,1,7,1,7,-78.48022683,-0.2519051559,-78.4963797,-0.25876178,847,5879,147,30.23485714
Quito,1,7,1,7,-78.4695579,-0.1440672,-78.47184413,-0.165910789,818,3535,110,17.97457627
Quito,1,6,1,7,-78.51149084,-0.1912015662,-78.48104781,-0.1964709385,2981,13140,1457,31.03937008
Quito,1,7,1,7,-78.47182509,-0.1639933133,-78.4980525,-0.130674386,697,5587,162,37.59476636
Quito,1,7,1,7,-78.49370993,-0.1363576803,-78.48339585,-0.1593016515,724,3770,342,35.52879581
Quito,1,7,1,8,-78.46312552,-0.13620968,-78.50621238,-0.2134171704,2013,11737,596,29.81877205
Quito,1,7,1,8,-78.4833993,-0.1592923,-78.51672609,-0.2199859561,2200,14504,511,30.91438721
Quito,1,7,1,8,-78.481042,-0.1964577,-78.51143035,-0.2146833841,4376,19294,1696,25.91731343
Quito,1,8,1,9,-78.51148201,-0.2147373714,-78.51470392,-0.2142678614,778,1506,498,19.36285714
Quito,1,8,1,9,-78.51498738,-0.2244146119,-78.51126858,-0.24168023,2136,2836,1750,26.44974093
Quito,1,9,1,9,-78.5146502,-0.214293375,-78.51411303,-0.238191784,2247,15020,683,34.57289003
Quito,1,9,1,9,-78.5103951,-0.2428322,-78.55666927,-0.2948496514,1794,16865,552,48.88405797
Quito,7,6,7,7,-78.53503385,-0.2713963863,-78.53724548,-0.272284082,1291,7461,200,24.6192484
Quito,7,7,7,8,-78.48899243,-0.1887285337,-78.48740716,-0.2129436307,416,3974,50,39.08852459
Quito,7,8,7,8,-78.52608855,-0.2659459354,-78.49757687,-0.2064387134,1253,9072,204,31.1336511
Quito,7,8,7,8,-78.47219236,-0.1733197104,-78.49005482,-0.191866229,367,3330,105,45.75572519
Quito,7,8,7,8,-78.54709022,-0.3118414734,-78.53368474,-0.276218576,808,11852,195,69.60391517
Quito,7,8,7,9,-78.53613071,-0.2717191487,-78.50913747,-0.2166714696,1506,8274,380,26.45328597
Quito,7,9,7,9,-78.49878569,-0.1968702442,-78.4747944,-0.15616554,900,6221,300,37.326
Quito,7,9,7,9,-78.50977816,-0.2166811203,-78.51700241,-0.2146083843,1161,1351,110,4.627592769
Quito,7,9,7,10,-78.41877673,-0.07319922843,-78.43709987,-0.09417072766,3130,3832,132,4.601467645
Quito,7,11,7,11,-78.46666817,-0.1569126658,-78.467808,-0.1638127023,282,1060,133,25.61073826
Quito,7,11,7,11,-78.51956692,-0.2508514986,-78.52029837,-0.2269432754,764,3926,191,24.66596859
Quito,7,11,7,11,-78.46755774,-0.1637141294,-78.47195819,-0.1716701849,321,1123,155,24.35421687
Quito,7,12,7,12,-78.46876945,-0.1720977572,-78.46756982,-0.1640224477,725,2223,391,23.96047904
Quito,7,12,7,12,-78.50676197,-0.242149728,-78.50886191,-0.2370351561,217,845,67,20.28
Quito,7,1,7,1,-78.51550169,-0.2476486061,-78.51732322,-0.2483877867,532,416,433,15.12727273
Quito,7,1,7,1,-78.46781756,-0.1638546998,-78.47048683,-0.16541857,464,1324,226,20.02689076
Quito,7,2,7,2,-78.46782479,-0.1638120518,-78.46980268,-0.1597504029,312,1694,82,26.51478261
Quito,7,2,7,2,-78.46781219,-0.1638287106,-78.46469164,-0.1443147,486,3033,172,34.77324841
Quito,7,3,7,3,-78.46783606,-0.1638717597,-78.4515982,-0.15933414,413,2421,100,27.84536741
Quito,7,3,7,3,-78.48518418,-0.2569336706,-78.50852348,-0.2212078085,943,9120,197,44.01072386
Quito,7,3,7,3,-78.4716525,-0.12551314,-78.4712787,-0.1283667,376,2502,117,34.77683398
Quito,7,3,7,3,-78.47128736,-0.1284752161,-78.47039641,-0.1357157373,124,813,45,37.04810127
Quito,7,4,7,4,-78.47578111,-0.1625452596,-78.48829651,-0.1745530273,484,2615,221,35.79467681
Quito,7,4,7,4,-78.4908961,-0.1848044449,-78.5055219,-0.1947644,472,2941,156,33.50506329
Quito,7,4,7,4,-78.51132375,-0.1928370058,-78.513851,-0.21070072,436,3071,92,32.13837209
Quito,7,5,7,5,-78.46784384,-0.1639321714,-78.46590739,-0.1565981269,369,1095,231,28.56521739
Quito,7,5,7,5,-78.46546367,-0.1571894108,-78.47624992,-0.1616819875,329,2297,70,31.92741313
Quito,7,5,7,5,-78.4967298,-0.189805072,-78.48587047,-0.1782205137,275,1897,72,33.64137931
Quito,7,5,7,5,-78.48307124,-0.1885401247,-78.48136594,-0.2025511735,404,1919,195,33.05454545
Quito,7,5,7,5,-78.49665257,-0.2438474114,-78.49966229,-0.2015844121,1169,8233,249,32.21608696
Quito,7,5,7,5,-78.48679524,-0.2019028657,-78.50076895,-0.19732145,409,1793,193,29.88333333
Quito,7,5,7,5,-78.50816,-0.1910638627,-78.47992593,-0.1794123,617,5096,116,36.61796407
Quito,7,5,7,5,-78.52472845,-0.264027339,-78.50874914,-0.2202991,1251,5837,366,23.74372881
Quito,7,6,7,6,-78.48309022,-0.161639378,-78.47253847,-0.15773971,1003,2557,596,22.61719902
Quito,7,6,7,6,-78.50537101,-0.203826499,-78.4924766,-0.1196069975,1150,12210,219,47.21374866
Quito,7,5,7,6,-78.46735686,-0.08807939842,-78.47614851,-0.1640178376,1819,11359,620,34.10542118
Quito,7,6,7,6,-78.47239984,-0.1575961502,-78.48140235,-0.153049852,378,1361,69,15.85631068
Quito,7,6,7,6,-78.46783842,-0.1639217563,-78.46783693,-0.1639146299,1399,3845,877,26.51724138
Quito,7,6,7,6,-78.5146395,-0.2540920025,-78.49446798,-0.21266632,1239,7264,413,31.6590799
Quito,7,6,7,7,-78.48363259,-0.1532127768,-78.47408323,-0.124242472,988,5000,262,24.79338843
Quito,7,6,7,7,-78.46781504,-0.1638396839,-78.4741922,-0.15476702,1202,5274,469,25.90231924
Quito,7,6,7,7,-78.50885703,-0.2201529682,-78.49395816,-0.1268306607,5328,18098,3965,47.80102715
Quito,7,7,7,7,-78.51827312,-0.2475084245,-78.51759334,-0.2252432744,583,3382,146,27.86086957
Quito,7,7,7,7,-78.50989828,-0.2305928055,-78.51008942,-0.238797891,164,1304,27,34.26569343
Quito,7,7,7,8,-78.48425512,-0.1532989616,-78.48709146,-0.135288196,1141,3409,639,24.44701195
Quito,7,7,7,8,-78.50371581,-0.1549285874,-78.50698334,-0.11186266,936,7237,207,35.7382716
Quito,7,8,7,8,-78.46781335,-0.1638283674,-78.49269944,-0.20582402,1216,7390,358,31.00699301
Quito,7,7,7,8,-78.51559405,-0.2310573724,-78.55564478,-0.2951579559,1642,9300,403,27.02179177
Quito,7,7,7,8,-78.49372639,-0.1234165588,-78.49166622,-0.1033571736,2758,2300,103,3.118644068
Quito,7,8,7,8,-78.48041716,-0.2076373946,-78.47992125,-0.2069876225,114,180,84,21.6
Quito,7,8,7,9,-78.49158875,-0.1033980333,-78.45045916,-0.10252347,2388,10737,1482,42.66357616
Quito,7,8,7,9,-78.52682903,-0.273812152,-78.55391391,-0.3392029702,1460,10810,216,31.2829582
Quito,7,9,7,10,-78.48163777,-0.2042721579,-78.49107108,-0.204587002,606,1858,325,23.80355872
Quito,7,10,7,10,-78.49889231,-0.1368004673,-78.49399679,-0.1247190225,360,2215,105,31.27058824
Quito,7,10,7,11,-78.48968381,-0.1043337556,-78.39870618,-0.2106314684,2062,30163,177,57.60572944
Quito,7,11,7,11,-78.48682908,-0.20724225,-78.51242851,-0.2226142683,639,3648,113,24.96730038
Quito,7,6,7,7,-78.46502132,-0.06593652982,-78.46947362,-0.09648206,1240,10059,325,39.57639344
Quito,1,4,1,4,-78.43139272,-0.09863232878,-78.4794093,-0.1848311461,1318,13865,16,38.33640553
Quito,7,8,7,8,-78.50345456,-0.1593381246,-78.47765598,-0.15393332,805,4308,279,29.48441065
Quito,1,6,1,6,-78.50143784,-0.1588596488,-78.47453934,-0.16350432,749,4597,270,34.54947808
Quito,1,6,1,7,-78.47460852,-0.1634828457,-78.53192766,-0.24180668,3149,21778,849,34.08730435
Quito,7,10,7,10,-78.48018659,-0.2072638884,-78.41883366,-0.0732165,3059,23531,871,38.71645338
Quito,1,10,1,10,-78.46755835,-0.1637000688,-78.47275044,-0.1414995411,513,3234,250,44.26768061
Quito,1,11,1,11,-78.47589315,-0.1853675071,-78.4797356,-0.1997864,1374,4404,623,21.11105193
Quito,1,12,1,12,-78.46741257,-0.1637109569,-78.46584583,-0.13773266,844,4379,324,30.31615385
Quito,1,2,1,2,-78.46750454,-0.1638177339,-78.47800898,-0.1578679344,445,1759,196,25.4313253
Quito,1,2,1,2,-78.537538,-0.2718577,-78.54867914,-0.26998954,446,2538,134,29.28461538
Quito,1,2,1,2,-78.42224925,-0.08602072243,-78.51154339,-0.1299524822,3285,17341,1283,31.18261738
Quito,1,3,1,3,-78.47858018,-0.1930558048,-78.49234517,-0.1989751832,358,2293,144,38.57383178
Quito,6,6,6,7,-78.54918269,-0.3549071877,-78.54481191,-0.2847211039,1862,10696,613,30.82914331
Quito,7,1,7,1,-78.3603943,-0.06485212073,-78.42116806,-0.1010365184,1099,15965,78,56.29187071
Quito,1,4,1,5,-78.55168616,-0.3318470043,-78.5729506,-0.310742195,714,4550,63,25.16129032
Quito,1,5,1,5,-78.55934153,-0.3041212838,-78.53672941,-0.272751916,1065,6068,357,30.85423729
Quito,1,1,1,1,-78.4666028,-0.1570165,-78.46774148,-0.16374008,1120,1192,1032,48.76363636
Quito,1,8,1,8,-78.53549159,-0.2992204192,-78.51645869,-0.247994456,1068,8670,172,34.83482143
Quito,1,8,1,8,-78.52019274,-0.237597342,-78.51207397,-0.238615172,324,2163,41,27.51519435
Quito,1,8,1,8,-78.500455,-0.1232167,-78.499883,-0.11859502,99,575,16,24.93975904
Quito,1,9,1,9,-78.51913275,-0.261521256,-78.55549696,-0.294814188,1232,7512,369,31.33626883
Quito,1,9,1,9,-78.54129987,-0.26974735,-78.54414692,-0.261298418,487,2208,170,25.07507886
Quito,1,9,1,9,-78.54129987,-0.26974735,-78.54414692,-0.261298418,487,2208,170,25.07507886
Quito,2,5,2,6,-78.49227048,-0.1769418312,-78.52121201,-0.1259512986,1893,10287,65,20.25886214
Quito,2,6,2,6,-78.5558767,-0.32665093,-78.55554612,-0.2947874375,717,4378,251,33.82145923
Quito,2,6,2,7,-78.45050379,-0.1022899716,-78.46686992,-0.06702356,1226,11528,321,45.85723757
Quito,2,7,2,7,-78.54945791,-0.2754307438,-78.55069108,-0.26809492,396,1001,294,35.32941176
Quito,2,6,2,7,-78.5219223,-0.1259276978,-78.50217572,-0.1240429198,571,4009,63,28.41023622
Quito,2,7,2,7,-78.5505759,-0.2680824221,-78.54098077,-0.2662110118,277,1774,58,29.16164384
Quito,2,7,2,8,-78.51901435,-0.2246629672,-78.49036476,-0.2010238922,1016,5032,283,24.71377899
Quito,2,7,2,8,-78.4964314,-0.245758,-78.5165341,-0.2454484,1264,3896,88,11.92653061
Quito,2,8,2,8,-78.49009144,-0.2006197083,-78.4847301,-0.2044190537,205,1182,48,27.10318471
Quito,2,8,2,8,-78.48606736,-0.20232608,-78.47690252,-0.1933656102,228,1948,39,37.1047619
Quito,2,7,2,8,-78.48516727,-0.1758162465,-78.49702364,-0.2078713122,1188,5046,497,26.28885673
Quito,2,8,2,8,-78.48123692,-0.19827074,-78.48781851,-0.2063199529,317,1345,134,26.45901639
Quito,2,7,2,8,-78.53917955,-0.260146608,-78.55896319,-0.2808405998,2193,4454,1644,29.20655738
Quito,2,8,2,8,-78.48784518,-0.20634302,-78.49535591,-0.2050331904,297,1373,125,28.7372093
Quito,2,8,2,9,-78.4810851,-0.19708466,-78.47557164,-0.16921608,669,3306,305,32.6967033
Quito,2,8,2,9,-78.46974525,-0.1361010701,-78.50284018,-0.15913574,1540,7347,643,29.48628763
Quito,2,9,2,9,-78.47909284,-0.1704006194,-78.48269138,-0.169605993,152,428,70,18.7902439
Quito,2,9,2,9,-78.48263288,-0.1696001667,-78.49006768,-0.1708858805,257,1385,125,37.77272727
Quito,2,9,2,9,-78.50729471,-0.1850979487,-78.50516035,-0.177098925,562,5794,95,44.66466809
Quito,2,9,2,10,-78.49675304,-0.2095574234,-78.35206857,-0.2216794914,1944,30008,147,60.11619366
Quito,2,10,2,10,-78.48304065,-0.1936649996,-78.48250676,-0.195208404,297,724,171,20.68571429
Quito,6,6,6,6,-78.50481381,-0.1802861382,-78.47804882,-0.1390574842,1596,7986,687,31.62772277
Quito,2,10,2,10,-78.50494764,-0.1815988504,-78.49361074,-0.18438888,410,1761,177,27.20858369
Quito,2,10,2,10,-78.50502095,-0.1769985469,-78.49936938,-0.153107511,634,5999,169,46.44387097
Quito,2,9,2,10,-78.46974956,-0.1361097948,-78.49920746,-0.19799068,3339,10902,1818,25.8035503
Quito,2,10,2,10,-78.49399073,-0.1424928166,-78.48754026,-0.16035072,502,2756,140,27.40773481
Quito,2,10,2,10,-78.49485988,-0.1817700102,-78.48487986,-0.1995609283,679,3238,243,26.73577982
Quito,2,10,2,10,-78.49182453,-0.2053758349,-78.49592391,-0.2062265,285,622,191,23.8212766
Quito,2,10,2,10,-78.33547741,-0.2156224327,-78.361455,-0.1271871229,1209,11147,463,53.7924933
Quito,2,11,2,11,-78.49374712,-0.198401552,-78.48786634,-0.189184859,383,1333,214,28.39526627
Quito,2,11,2,11,-78.50487393,-0.1770920596,-78.5282288,-0.2438976489,1113,9718,158,36.63329843
Quito,2,11,2,11,-78.46731266,-0.09018026923,-78.46501579,-0.154108928,2018,8816,1312,44.95410765
